Date,high,low,close,volume,open
2023-01-03,94.44999694824219,90.75,91.9800033569336,27891000,91.11000061035156
2023-01-04,104.5199966430664,96.97000122070312,103.91999816894531,53291800,98.8499984741211
2023-01-05,105.69999694824219,100.63999938964844,104.58000183105469,30400400,101.4000015258789
2023-01-06,108.0,102.45999908447266,107.4000015258789,21072400,104.11000061035156
2023-01-09,113.11000061035156,108.12000274658203,110.83000183105469,42085300,111.98999786376953
2023-01-10,115.4800033569336,111.20999908447266,114.87999725341797,33478600,112.97000122070312
2023-01-11,115.20999908447266,112.30999755859375,115.0199966430664,22804400,114.5999984741211
2023-01-12,113.79000091552734,111.44999694824219,113.1500015258789,16590600,113.66000366210938
2023-01-13,117.9800033569336,114.08999633789062,117.01000213623047,25615100,114.5199966430664
2023-01-17,117.01000213623047,114.33999633789062,115.19000244140625,16945600,115.5199966430664
2023-01-18,116.75,113.04000091552734,113.22000122070312,15347900,116.75
2023-01-19,117.0,113.97000122070312,116.58000183105469,18489900,114.0199966430664
2023-01-20,120.05999755859375,117.80000305175781,119.86000061035156,18342700,118.302001953125
2023-01-23,120.30000305175781,118.13700103759766,119.52999877929688,13590200,120.0
2023-01-24,120.0,115.0,119.44000244140625,7807100,115.0
2023-01-25,120.31999969482422,117.5,120.25,9705000,118.51000213623047
2023-01-26,121.30000305175781,118.76200103759766,120.56999969482422,11171000,121.0
2023-01-27,119.70999908447266,116.80999755859375,118.37999725341797,18027400,119.69000244140625
2023-01-30,113.1500015258789,109.77999877929688,111.19999694824219,21918200,111.69000244140625
2023-01-31,112.08000183105469,108.80999755859375,110.19999694824219,15330000,109.41999816894531
2023-02-01,113.94999694824219,110.1500015258789,112.81999969482422,16623000,111.86000061035156
2023-02-02,112.5250015258789,107.80999755859375,109.73999786376953,23396900,112.5
2023-02-03,109.52999877929688,105.80999755859375,106.33000183105469,15982200,108.05000305175781
2023-02-06,106.27999877929688,103.22000122070312,105.44999694824219,15337500,103.81999969482422
2023-02-07,107.3499984741211,103.72000122070312,105.5,16861700,106.83999633789062
2023-02-08,107.13999938964844,103.55000305175781,105.11000061035156,14329500,107.0999984741211
2023-02-09,109.80999755859375,107.75,108.45999908447266,16281300,108.5
2023-02-10,106.63999938964844,102.79000091552734,103.6500015258789,18776000,105.80000305175781
2023-02-13,106.3499984741211,104.1500015258789,104.79000091552734,18538600,105.98999786376953
2023-02-14,104.4800033569336,101.8499984741211,104.22000122070312,12978400,103.55000305175781
2023-02-15,103.44000244140625,102.0,103.08000183105469,18230200,102.38999938964844
2023-02-16,104.5199966430664,102.02999877929688,103.11000061035156,21747100,102.70999908447266
2023-02-17,101.08999633789062,99.25,100.01000213623047,18121600,101.0
2023-02-21,97.625,94.69999694824219,95.0999984741211,27172700,96.5
2023-02-22,95.88999938964844,93.55500030517578,94.77999877929688,24484000,95.57499694824219
2023-02-23,100.47000122070312,92.12999725341797,94.16000366210938,40482900,100.0999984741211
2023-02-24,91.68000030517578,88.02999877929688,89.0,36174500,90.06999969482422
2023-02-27,91.23999786376953,88.8949966430664,89.25,25840000,90.8499984741211
2023-02-28,89.33999633789062,87.2699966430664,87.79000091552734,24597200,88.45999908447266
2023-03-01,92.91999816894531,89.7300033569336,89.94999694824219,35434900,92.91999816894531
2023-03-02,90.91899871826172,87.97000122070312,89.75,24829000,88.95999908447266
2023-03-03,90.45999908447266,88.4000015258789,89.69999694824219,25834300,90.11000061035156
2023-03-06,91.30000305175781,88.02999877929688,89.62000274658203,16983900,89.58499908447266
2023-03-07,90.05000305175781,88.19999694824219,88.7300033569336,14514700,89.5199966430664
2023-03-08,87.7699966430664,86.44999694824219,86.94999694824219,14721500,87.38999938964844
2023-03-09,85.69000244140625,82.875,83.37000274658203,24327700,85.12000274658203
2023-03-10,84.5199966430664,82.33000183105469,82.95999908447266,18123100,82.63999938964844
2023-03-13,83.75499725341797,81.97000122070312,82.9000015258789,17848300,83.01000213623047
2023-03-14,83.91000366210938,82.16000366210938,83.8499984741211,20126100,82.86000061035156
2023-03-15,82.54000091552734,80.1500015258789,81.51000213623047,21025300,81.55000305175781
2023-03-16,82.4800033569336,80.66000366210938,82.22000122070312,22877500,81.45999908447266
2023-03-17,84.16000366210938,80.62000274658203,81.66999816894531,23711100,84.0
2023-03-20,81.9000015258789,79.4800033569336,81.0,19536500,80.1500015258789
2023-03-21,84.08799743652344,82.0,83.69999694824219,16529400,82.45999908447266
2023-03-22,85.38999938964844,83.51000213623047,83.6500015258789,21204700,84.83999633789062
2023-03-23,88.37999725341797,85.26000213623047,86.5199966430664,26861400,87.68000030517578
2023-03-24,88.11000061035156,85.62999725341797,86.9000015258789,20332500,85.87000274658203
2023-03-27,88.22000122070312,85.5,86.12000274658203,18258300,87.12999725341797
2023-03-28,99.51000213623047,92.05999755859375,98.4000015258789,118875200,95.3499984741211
2023-03-29,101.33000183105469,96.27999877929688,99.91999816894531,53695000,97.58999633789062
2023-03-30,105.05000305175781,100.5,103.37999725341797,57780700,101.33999633789062
2023-03-31,103.5999984741211,101.13200378417969,102.18000030517578,28382600,102.86000061035156
2023-04-03,101.75,97.61000061035156,98.38999938964844,26888100,100.88999938964844
2023-04-04,101.47000122070312,97.26000213623047,100.72000122070312,26868400,98.94000244140625
2023-04-05,100.44999694824219,97.66000366210938,98.55000305175781,20117700,99.23999786376953
2023-04-06,103.23999786376953,98.2699966430664,102.73999786376953,26849200,98.52999877929688
2023-04-10,102.83000183105469,100.58999633789062,101.54000091552734,16308300,100.62000274658203
2023-04-11,102.54000091552734,99.19999694824219,99.76000213623047,19017700,102.45999908447266
2023-04-12,98.88999938964844,93.58000183105469,93.83999633789062,35516000,97.81999969482422
2023-04-13,97.19000244140625,95.09500122070312,96.16999816894531,24231700,95.875
2023-04-14,96.12000274658203,93.83999633789062,94.55000305175781,14098700,95.62999725341797
2023-04-17,97.2300033569336,95.48999786376953,96.41999816894531,15714100,96.73999786376953
2023-04-18,99.16999816894531,95.18099975585938,95.48999786376953,20672300,99.0199966430664
2023-04-19,94.81999969482422,92.94999694824219,93.48999786376953,18985200,94.5999984741211
2023-04-20,93.79000091552734,90.05000305175781,90.73999786376953,25533900,93.3499984741211
2023-04-21,90.19000244140625,88.30000305175781,89.12999725341797,23097300,89.95999908447266
2023-04-24,88.4800033569336,86.04000091552734,86.88999938964844,22757100,88.4000015258789
2023-04-25,85.69999694824219,82.21199798583984,82.91999816894531,36441300,85.31999969482422
2023-04-26,85.22000122070312,82.76000213623047,82.81999969482422,24983000,85.04000091552734
2023-04-27,84.63999938964844,82.63999938964844,84.47000122070312,24506800,83.06999969482422
2023-04-28,85.08000183105469,83.87000274658203,84.69000244140625,18109300,84.18000030517578
2023-05-01,85.27999877929688,83.77100372314453,84.16000366210938,12909200,84.1500015258789
2023-05-02,83.27999877929688,80.65399932861328,81.52999877929688,20689500,83.1500015258789
2023-05-03,82.0,80.48999786376953,81.4800033569336,17759400,81.30500030517578
2023-05-04,83.12999725341797,81.80000305175781,82.48999786376953,23773800,82.38999938964844
2023-05-05,83.37999725341797,82.02999877929688,83.22000122070312,17500600,82.75
2023-05-08,83.69999694824219,82.33999633789062,83.30999755859375,17392900,83.62999725341797
2023-05-09,82.66000366210938,80.1500015258789,82.22000122070312,13457400,80.54499816894531
2023-05-10,84.5,81.7699966430664,82.94999694824219,16868100,82.13999938964844
2023-05-11,88.4800033569336,84.81999969482422,87.88999938964844,28104200,85.43000030517578
2023-05-12,86.70999908447266,84.76000213623047,85.33999633789062,19031400,86.70999908447266
2023-05-15,88.4000015258789,85.83300018310547,88.33999633789062,23691200,87.12999725341797
2023-05-16,89.37000274658203,87.05999755859375,88.76000213623047,18177900,87.11000061035156
2023-05-17,91.43000030517578,88.01000213623047,90.68000030517578,27670700,88.45999908447266
2023-05-18,91.0,85.0,85.7699966430664,60258600,90.80999755859375
2023-05-19,85.19999694824219,83.4800033569336,83.9800033569336,21538500,83.8499984741211
2023-05-22,87.4800033569336,85.6500015258789,86.0999984741211,16951300,85.66999816894531
2023-05-23,84.9749984741211,82.69999694824219,82.87999725341797,19917800,84.16000366210938
2023-05-24,82.5999984741211,80.87999725341797,81.20999908447266,17045800,82.16500091552734
2023-05-25,80.70999908447266,78.12000274658203,78.77999877929688,21811600,80.58999633789062
2023-05-26,81.56600189208984,78.4000015258789,80.97000122070312,16399200,79.9000015258789
2023-05-30,80.69999694824219,78.16999816894531,78.66999816894531,21209600,80.12000274658203
2023-05-31,79.66500091552734,77.7699966430664,79.55000305175781,16206300,79.58000183105469
2023-06-01,84.0,79.3499984741211,83.0,23217600,79.3499984741211
2023-06-02,86.02999877929688,84.13999938964844,84.2699966430664,17574200,85.08000183105469
2023-06-05,84.56999969482422,83.23999786376953,84.4000015258789,8204000,83.98999786376953
2023-06-06,87.05999755859375,83.37000274658203,86.69999694824219,18452000,83.5
2023-06-07,86.94999694824219,85.08999633789062,85.27999877929688,12886700,85.72000122070312
2023-06-08,86.94999694824219,85.16999816894531,86.13999938964844,11281000,85.16999816894531
2023-06-09,86.83799743652344,85.06500244140625,85.5,12882700,86.05999755859375
2023-06-12,87.29000091552734,85.62999725341797,85.86000061035156,11559000,86.01000213623047
2023-06-13,89.22000122070312,87.25,87.51000213623047,16814100,87.95999908447266
2023-06-14,90.12000274658203,87.70999908447266,89.36000061035156,21519300,87.97000122070312
2023-06-15,92.7699966430664,90.5999984741211,92.19999694824219,26570500,91.45999908447266
2023-06-16,94.29000091552734,91.5199966430664,92.0999984741211,25048200,94.0
2023-06-20,90.19999694824219,87.31999969482422,87.93000030517578,23382900,89.83000183105469
2023-06-21,89.16000366210938,86.62000274658203,86.7699966430664,15159900,87.37999725341797
2023-06-22,87.31500244140625,85.31999969482422,86.88999938964844,10272700,86.77999877929688
2023-06-23,85.93800354003906,84.37000274658203,84.91999816894531,14830800,85.80999755859375
2023-06-26,86.70999908447266,85.20999908447266,85.47000122070312,10808700,85.31999969482422
2023-06-27,87.61499786376953,86.71499633789062,87.12999725341797,13994500,86.81999969482422
2023-06-28,85.75,84.37999725341797,84.58999633789062,14113800,85.75
2023-06-29,83.98999786376953,83.0,83.55000305175781,13362500,83.38999938964844
2023-06-30,84.2300033569336,83.01000213623047,83.3499984741211,12154300,83.2300033569336
2023-07-03,85.63500213623047,84.0,84.06999969482422,11514400,84.87000274658203
2023-07-05,84.69000244140625,82.81999969482422,84.30000305175781,11203900,83.9800033569336
2023-07-06,83.94999694824219,82.63999938964844,83.83999633789062,12930300,83.12000274658203
2023-07-07,91.56999969482422,86.62999725341797,90.55000305175781,46815900,86.76000213623047
2023-07-10,92.04000091552734,89.5999984741211,90.55999755859375,25401800,90.05000305175781
2023-07-11,92.31999969482422,89.01000213623047,91.79000091552734,20768800,91.0199966430664
2023-07-12,95.02999877929688,92.55000305175781,94.0,24161400,94.11000061035156
2023-07-13,97.00499725341797,94.5999984741211,96.61000061035156,24021400,95.02999877929688
2023-07-14,96.08999633789062,94.23999786376953,94.55999755859375,18870000,95.22000122070312
2023-07-17,93.55000305175781,91.04000091552734,93.41000366210938,17317300,92.25
2023-07-18,92.20999908447266,90.1500015258789,91.19999694824219,20249700,91.54000091552734
2023-07-19,94.70999908447266,92.08999633789062,92.08999633789062,17228100,93.56999969482422
2023-07-20,93.12000274658203,91.3499984741211,91.9000015258789,14753000,91.69000244140625
2023-07-21,93.2300033569336,91.54000091552734,92.16999816894531,13882900,92.88999938964844
2023-07-24,97.46900177001953,91.30000305175781,96.3499984741211,33376100,92.06999969482422
2023-07-25,98.48999786376953,94.61000061035156,94.9800033569336,25827300,98.16999816894531
2023-07-26,97.54499816894531,94.83999633789062,97.13999938964844,15833400,94.94999694824219
2023-07-27,97.98999786376953,95.16100311279297,95.44000244140625,18685500,97.75
2023-07-28,101.22000122070312,97.95999908447266,100.55000305175781,31956500,98.06999969482422
2023-07-31,102.5,99.72000122070312,102.16000366210938,17726500,99.79000091552734
2023-08-01,101.16000366210938,99.30000305175781,100.0999984741211,14333700,99.87000274658203
2023-08-02,97.73999786376953,94.55999755859375,95.06999969482422,19452300,97.72000122070312
2023-08-03,98.48999786376953,96.58000183105469,97.58000183105469,15370900,96.70999908447266
2023-08-04,98.48999786376953,96.69000244140625,96.9000015258789,13434800,97.73500061035156
2023-08-07,97.80000305175781,95.02999877929688,96.55999755859375,13893900,97.77999877929688
2023-08-08,94.4800033569336,92.9219970703125,94.22000122070312,13504700,93.51000213623047
2023-08-09,96.30000305175781,94.08000183105469,94.8499984741211,18640100,96.0250015258789
2023-08-10,101.83999633789062,97.12000274658203,99.20999908447266,53193100,98.30999755859375
2023-08-11,97.6500015258789,94.33999633789062,95.72000122070312,25185600,97.33999633789062
2023-08-14,94.44999694824219,92.52999877929688,93.45999908447266,17581000,94.23999786376953
2023-08-15,93.01000213623047,90.74500274658203,91.58999633789062,14756300,93.0
2023-08-16,90.5,88.29000091552734,89.12000274658203,23292400,89.62999725341797
2023-08-17,91.94999694824219,90.26000213623047,90.6500015258789,15732300,91.94000244140625
2023-08-18,88.36000061035156,86.86000061035156,88.02999877929688,20391400,87.77999877929688
2023-08-21,88.81999969482422,87.22000122070312,88.56999969482422,14167300,87.5999984741211
2023-08-22,89.48999786376953,87.86000061035156,88.08000183105469,11611600,89.27999877929688
2023-08-23,90.58999633789062,88.30999755859375,89.83999633789062,12185700,88.37000274658203
2023-08-24,90.91999816894531,89.04000091552734,89.11000061035156,10684500,90.48999786376953
2023-08-25,90.04000091552734,88.2699966430664,89.81999969482422,11382200,89.25
2023-08-28,92.7699966430664,91.29000091552734,92.23999786376953,14613800,91.5
2023-08-29,94.09500122070312,92.33999633789062,94.02999877929688,16928000,93.44999694824219
2023-08-30,94.25,92.47000122070312,93.6500015258789,13779900,92.55000305175781
2023-08-31,93.36000061035156,92.16000366210938,92.9000015258789,13332400,92.9800033569336
2023-09-01,96.68000030517578,94.5199966430664,95.01000213623047,17452400,94.55000305175781
2023-09-05,95.39199829101562,94.06999969482422,94.6500015258789,10097600,94.52999877929688
2023-09-06,95.80000305175781,94.12999725341797,94.44999694824219,10123600,94.1500015258789
2023-09-07,91.76000213623047,88.95500183105469,89.97000122070312,18667200,91.63999938964844
2023-09-08,90.30000305175781,88.7300033569336,90.05000305175781,10333300,89.5999984741211
2023-09-11,90.3499984741211,87.70999908447266,88.70999908447266,15773500,89.7300033569336
2023-09-12,89.95999908447266,88.18000030517578,88.30000305175781,10262500,88.19000244140625
2023-09-13,88.29000091552734,87.38200378417969,87.63999938964844,10634900,87.94000244140625
2023-09-14,88.5999984741211,87.44000244140625,88.0,8643100,88.55000305175781
2023-09-15,88.22000122070312,86.81999969482422,87.06999969482422,10130900,87.7699966430664
2023-09-18,87.16999816894531,85.3949966430664,87.0199966430664,9291600,86.1500015258789
2023-09-19,87.87999725341797,86.08000183105469,87.11000061035156,9247000,86.12000274658203
2023-09-20,87.5,85.6500015258789,85.73999786376953,9228200,86.97000122070312
2023-09-21,84.7750015258789,83.76000213623047,84.11000061035156,10622200,83.86000061035156
2023-09-22,88.875,87.11000061035156,88.30000305175781,22469600,87.36499786376953
2023-09-25,87.2699966430664,85.7699966430664,87.22000122070312,9897200,85.87999725341797
2023-09-26,87.06999969482422,85.69999694824219,85.91000366210938,9666600,86.45999908447266
2023-09-27,86.55000305175781,85.30000305175781,86.19000244140625,7233900,86.37999725341797
2023-09-28,85.88999938964844,84.30500030517578,85.54000091552734,10093600,84.88999938964844
2023-09-29,87.94999694824219,86.6050033569336,86.73999786376953,9647300,87.29000091552734
2023-10-02,87.1050033569336,85.88999938964844,86.52999877929688,8209800,86.75
2023-10-03,85.0,83.94999694824219,84.54000091552734,11448800,84.5
2023-10-04,84.54000091552734,83.6500015258789,84.08000183105469,8904700,84.2750015258789
2023-10-05,83.70999908447266,82.44999694824219,83.66999816894531,10334500,83.5199966430664
2023-10-06,86.51499938964844,84.0,86.05999755859375,13410200,84.25
2023-10-09,85.20999908447266,83.56999969482422,84.8499984741211,10880000,83.91000366210938
2023-10-10,87.73999786376953,85.56999969482422,87.16999816894531,13557800,85.66999816894531
2023-10-11,88.7959976196289,87.1449966430664,87.77999877929688,11111500,88.01000213623047
2023-10-12,87.66999816894531,84.19999694824219,84.51000213623047,16158100,87.58000183105469
2023-10-13,85.48999786376953,83.75,84.0199966430664,10325500,84.05999755859375
2023-10-16,84.96499633789062,82.62999725341797,84.30999755859375,10075300,83.69999694824219
2023-10-17,84.36000061035156,82.55999755859375,83.91000366210938,8270000,82.75
2023-10-18,83.7300033569336,82.76000213623047,83.01000213623047,9321600,82.95999908447266
2023-10-19,82.3949966430664,81.11499786376953,81.61000061035156,12624100,81.4800033569336
2023-10-20,80.86000061035156,79.78299713134766,79.94000244140625,14618600,80.2300033569336
2023-10-23,80.9260025024414,79.0199966430664,80.51000213623047,12715200,79.41999816894531
2023-10-24,83.31999969482422,80.44000244140625,82.87000274658203,17925800,80.44999694824219
2023-10-25,82.0,80.77999877929688,81.02999877929688,11390200,81.30000305175781
2023-10-26,83.08999633789062,81.19999694824219,82.51000213623047,13010400,81.26499938964844
2023-10-27,84.12000274658203,82.4800033569336,82.81999969482422,10795600,83.87000274658203
2023-10-30,84.23999786376953,83.01100158691406,83.13999938964844,8980500,83.62999725341797
2023-10-31,82.54000091552734,80.87999725341797,82.54000091552734,12094300,81.94000244140625
2023-11-01,82.48999786376953,81.20999908447266,82.4800033569336,9550000,81.70500183105469
2023-11-02,83.9800033569336,83.02999877929688,83.41000366210938,10606300,83.6500015258789
2023-11-03,86.08000183105469,84.5,85.30999755859375,15122600,84.94000244140625
2023-11-06,86.72000122070312,85.2300033569336,85.36000061035156,9786400,86.55000305175781
2023-11-07,85.66000366210938,84.11000061035156,85.41000366210938,8829400,84.86000061035156
2023-11-08,85.7300033569336,84.4800033569336,84.80000305175781,8154600,84.62000274658203
2023-11-09,84.69000244140625,82.4749984741211,82.7300033569336,10885100,84.58000183105469
2023-11-10,82.87000274658203,81.66000366210938,82.75,9779500,82.41000366210938
2023-11-13,83.31500244140625,82.08000183105469,82.26000213623047,11236900,82.75
2023-11-14,84.53500366210938,82.31999969482422,83.87000274658203,20897600,82.76000213623047
2023-11-15,87.83000183105469,85.88999938964844,87.06999969482422,28991000,86.95999908447266
2023-11-16,80.7699966430664,78.23100280761719,79.11000061035156,63008500,79.5199966430664
2023-11-17,78.46600341796875,76.75,77.5999984741211,35497300,77.0199966430664
2023-11-20,78.74500274658203,76.55999755859375,78.45999908447266,31506800,76.91000366210938
2023-11-21,79.2750015258789,77.5999984741211,78.94000244140625,20525500,77.8499984741211
2023-11-22,79.70999908447266,78.12999725341797,78.95999908447266,18958600,79.27999877929688
2023-11-24,79.06999969482422,78.20999908447266,78.48999786376953,12251700,78.2699966430664
2023-11-27,79.25,77.08999633789062,77.52999877929688,18248200,77.55500030517578
2023-11-28,76.83999633789062,75.26000213623047,76.73999786376953,23682200,76.55999755859375
2023-11-29,75.45600128173828,74.42500305175781,74.66999816894531,30969100,75.0
2023-11-30,74.94000244140625,74.01000213623047,74.87999725341797,17884200,74.69999694824219
2023-12-01,74.13999938964844,72.12000274658203,73.98999786376953,27946500,73.12000274658203
2023-12-04,73.58000183105469,72.4800033569336,73.02999877929688,21074900,72.66999816894531
2023-12-05,72.69999694824219,71.91999816894531,72.37999725341797,19129000,72.04000091552734
2023-12-06,72.94999694824219,71.48999786376953,71.48999786376953,30394400,72.36000061035156
2023-12-07,72.37000274658203,71.44000244140625,72.33000183105469,18966700,71.54499816894531
2023-12-08,72.44000244140625,71.83000183105469,72.13999938964844,16868700,72.0199966430664
2023-12-11,71.61000061035156,70.08000183105469,71.37000274658203,19719300,70.48999786376953
2023-12-12,71.95500183105469,70.93000030517578,71.38999938964844,14725900,71.37999725341797
2023-12-13,71.4800033569336,70.12000274658203,71.45999908447266,21721600,70.91000366210938
2023-12-14,73.23999786376953,71.41999816894531,72.51000213623047,25199300,71.47000122070312
2023-12-15,75.54499816894531,73.31999969482422,74.51000213623047,31266700,74.0
2023-12-18,74.2300033569336,73.20999908447266,73.83999633789062,17233500,74.05000305175781
2023-12-19,76.01000213623047,74.22000122070312,75.38999938964844,20939300,74.4000015258789
2023-12-20,75.29499816894531,73.33000183105469,73.3499984741211,27540200,74.58000183105469
2023-12-21,76.29000091552734,74.3499984741211,76.26000213623047,20812100,74.86000061035156
2023-12-22,75.68000030517578,74.44000244140625,75.27999877929688,19962800,74.5
2023-12-26,76.96900177001953,75.7300033569336,75.8499984741211,13121300,76.16000366210938
2023-12-27,76.44999694824219,75.41000366210938,76.11000061035156,14904500,76.27999877929688
2023-12-28,77.79000091552734,76.9800033569336,77.23999786376953,18937900,77.2300033569336
2023-12-29,77.63500213623047,76.81999969482422,77.51000213623047,14035500,77.05999755859375
2024-01-02,76.07499694824219,74.51000213623047,74.76000213623047,21739600,76.05000305175781
2024-01-03,76.69000244140625,74.06999969482422,76.58999633789062,24444600,74.33000183105469
2024-01-04,75.7249984741211,74.44000244140625,74.66000366210938,18454900,75.55999755859375
2024-01-05,74.0,72.86000061035156,73.01000213623047,21679000,74.0
2024-01-08,73.05999755859375,70.91999816894531,72.87999725341797,22000000,71.25
2024-01-09,72.12000274658203,70.95999908447266,72.0199966430664,21451800,71.25
2024-01-10,71.7750015258789,71.04499816894531,71.41000366210938,19540000,71.37999725341797
2024-01-11,73.12999725341797,71.52999877929688,72.37999725341797,18095300,72.54499816894531
2024-01-12,73.43000030517578,71.80999755859375,71.83999633789062,16119900,72.58999633789062
2024-01-16,70.53099822998047,69.30000305175781,69.45999908447266,27606900,70.12999725341797
2024-01-17,69.0,67.26000213623047,68.93000030517578,22684400,67.72000122070312
2024-01-18,69.08000183105469,68.0,68.05000305175781,19307000,68.5999984741211
2024-01-19,69.90499877929688,66.91999816894531,69.41999816894531,34388900,67.19999694824219
2024-01-22,68.73799896240234,66.62999725341797,68.62999725341797,27294200,67.27999877929688
2024-01-23,74.5,72.55000305175781,74.0199966430664,53017700,72.75499725341797
2024-01-24,75.62000274658203,74.22000122070312,75.19999694824219,36503300,75.28500366210938
2024-01-25,75.5,73.55999755859375,73.8499984741211,23268600,75.19000244140625
2024-01-26,74.72000122070312,72.91999816894531,74.01000213623047,19418200,73.0999984741211
2024-01-29,74.80999755859375,72.83000183105469,73.58000183105469,17537400,74.66999816894531
2024-01-30,73.06500244140625,72.08499908447266,72.31999969482422,17089600,72.45999908447266
2024-01-31,72.94000244140625,71.49500274658203,72.16999816894531,15743600,71.49500274658203
2024-02-01,73.47000122070312,72.12000274658203,72.45999908447266,14445800,73.15499877929688
2024-02-02,72.2300033569336,71.05000305175781,71.8499984741211,18799300,72.12999725341797
2024-02-05,75.1500015258789,71.86000061035156,74.62999725341797,27721000,72.16999816894531
2024-02-06,78.33999633789062,75.7300033569336,78.2300033569336,39069100,77.04499816894531
2024-02-07,76.16999816894531,73.1500015258789,73.63999938964844,53766300,74.55500030517578
2024-02-08,73.19999694824219,70.6500015258789,70.77999877929688,33070600,71.88500213623047
2024-02-09,72.08499908447266,70.0,72.0199966430664,18998400,70.80000305175781
2024-02-12,74.12999725341797,72.30999755859375,73.13999938964844,18151100,72.30999755859375
2024-02-13,73.02999877929688,71.41999816894531,71.5999984741211,13560600,71.95999908447266
2024-02-14,73.41000366210938,72.2300033569336,73.38999938964844,12817500,72.30999755859375
2024-02-15,74.13999938964844,73.08499908447266,73.81999969482422,12078100,73.22000122070312
2024-02-16,75.37000274658203,73.9000015258789,73.91000366210938,16371000,74.86000061035156
2024-02-20,73.66999816894531,72.18000030517578,73.13999938964844,14353300,73.45999908447266
