Date,high,low,close,volume,open
2023-01-03,6.639999866485596,6.275000095367432,6.389999866485596,29969900,6.579999923706055
2023-01-04,6.675000190734863,6.369999885559082,6.579999923706055,31660500,6.480000019073486
2023-01-05,6.489999771118164,6.25,6.320000171661377,34186000,6.449999809265137
2023-01-06,6.449999809265137,6.090000152587891,6.400000095367432,30596400,6.400000095367432
2023-01-09,6.670000076293945,6.400000095367432,6.5,31028900,6.489999771118164
2023-01-10,6.71999979019165,6.489999771118164,6.699999809265137,28236600,6.5
2023-01-11,6.989999771118164,6.760000228881836,6.980000019073486,25936700,6.840000152587891
2023-01-12,7.050000190734863,6.78000020980835,7.010000228881836,30152500,7.010000228881836
2023-01-13,7.010000228881836,6.809999942779541,6.960000038146973,20981000,6.840000152587891
2023-01-17,7.150000095367432,6.730000019073486,7.070000171661377,30910300,6.989999771118164
2023-01-18,7.300000190734863,6.880000114440918,6.900000095367432,32743400,7.15500020980835
2023-01-19,6.894999980926514,6.670000076293945,6.730000019073486,24841700,6.800000190734863
2023-01-20,7.059999942779541,6.71999979019165,7.019999980926514,28751700,6.760000228881836
2023-01-23,7.409999847412109,6.991000175476074,7.380000114440918,31633300,7.03000020980835
2023-01-24,7.420000076293945,7.0,7.019999980926514,22649500,7.0
2023-01-25,7.269999980926514,6.690000057220459,7.21999979019165,37147900,6.920000076293945
2023-01-26,7.449999809265137,7.039999961853027,7.239999771118164,28005600,7.369999885559082
2023-01-27,7.730000019073486,7.139999866485596,7.550000190734863,37555200,7.190000057220459
2023-01-30,7.610000133514404,7.360000133514404,7.369999885559082,28567800,7.5
2023-01-31,7.820000171661377,7.380000114440918,7.78000020980835,40984000,7.409999847412109
2023-02-01,8.220000267028809,7.679999828338623,8.199999809265137,50123700,7.730000019073486
2023-02-02,9.210000038146973,8.470000267028809,8.989999771118164,71889700,8.510000228881836
2023-02-03,8.899999618530273,8.373000144958496,8.40999984741211,64785500,8.539999961853027
2023-02-06,8.53499984741211,8.239999771118164,8.3100004196167,38845500,8.3100004196167
2023-02-07,8.40999984741211,8.0600004196167,8.329999923706055,42201800,8.329999923706055
2023-02-08,8.569999694824219,8.170000076293945,8.220000267028809,35105500,8.25
2023-02-09,8.430000305175781,7.940000057220459,7.949999809265137,33366700,8.34000015258789
2023-02-10,7.860000133514404,7.460000038146973,7.510000228881836,43042400,7.789999961853027
2023-02-13,7.775000095367432,7.449999809265137,7.610000133514404,87397100,7.579999923706055
2023-02-14,9.295000076293945,8.229999542236328,9.220000267028809,216055200,8.59000015258789
2023-02-15,10.229999542236328,9.109999656677246,10.109999656677246,153210400,9.15999984741211
2023-02-16,10.3100004196167,9.600000381469727,9.710000038146973,88638800,9.649999618530273
2023-02-17,9.710000038146973,9.085000038146973,9.199999809265137,62137800,9.569999694824219
2023-02-21,9.100000381469727,8.399999618530273,8.470000267028809,65226600,9.010000228881836
2023-02-22,8.625,8.15999984741211,8.359999656677246,55346000,8.479999542236328
2023-02-23,8.479999542236328,7.909999847412109,8.170000076293945,60015500,8.420000076293945
2023-02-24,8.199999809265137,7.869999885559082,8.09000015258789,41518600,7.940000057220459
2023-02-27,8.229999542236328,7.960000038146973,8.029999732971191,35270000,8.119999885559082
2023-02-28,8.097000122070312,7.800000190734863,7.840000152587891,32937000,7.960000038146973
2023-03-01,7.909999847412109,7.690000057220459,7.690000057220459,27939100,7.829999923706055
2023-03-02,8.029999732971191,7.559999942779541,7.96999979019165,36538700,7.590000152587891
2023-03-03,8.5,8.0,8.329999923706055,43229100,8.0
2023-03-06,8.449999809265137,8.199999809265137,8.279999732971191,28316200,8.34000015258789
2023-03-07,8.425000190734863,8.1899995803833,8.279999732971191,26819600,8.274999618530273
2023-03-08,8.579999923706055,8.0600004196167,8.130000114440918,38723600,8.359999656677246
2023-03-09,8.260000228881836,7.679999828338623,7.690000057220459,29005900,8.069999694824219
2023-03-10,7.679999828338623,7.28000020980835,7.349999904632568,41953600,7.590000152587891
2023-03-13,8.149999618530273,7.190000057220459,7.869999885559082,63183500,7.289999961853027
2023-03-14,8.140000343322754,7.78000020980835,7.889999866485596,33460100,8.050000190734863
2023-03-15,7.989999771118164,7.699999809265137,7.900000095367432,28217400,7.809999942779541
2023-03-16,8.079999923706055,7.860000133514404,7.980000019073486,20255400,8.010000228881836
2023-03-17,8.029999732971191,7.840000152587891,7.880000114440918,20920800,7.929999828338623
2023-03-20,8.095000267028809,7.71999979019165,8.079999923706055,25497400,7.764999866485596
2023-03-21,8.510000228881836,8.170000076293945,8.449999809265137,27104500,8.199999809265137
2023-03-22,8.619999885559082,8.199999809265137,8.210000038146973,34151000,8.4399995803833
2023-03-23,8.5600004196167,8.15999984741211,8.329999923706055,22662200,8.319999694824219
2023-03-24,8.350000381469727,8.0600004196167,8.199999809265137,17901200,8.289999961853027
2023-03-27,8.319999694824219,7.940000057220459,8.039999961853027,20666800,8.149999618530273
2023-03-28,8.119999885559082,7.96999979019165,8.0,14860500,8.0600004196167
2023-03-29,8.25,8.050999641418457,8.220000267028809,15339700,8.09000015258789
2023-03-30,8.380000114440918,8.050000190734863,8.149999618530273,21001600,8.329999923706055
2023-03-31,8.479999542236328,8.079999923706055,8.449999809265137,26174800,8.149999618530273
2023-04-03,8.529999732971191,8.210000038146973,8.380000114440918,22512000,8.369999885559082
